title,price,rating,availability,category,image_url,book_url
The Odyssey,£29.64,Three de 5 estrelas,In stock (1 available),Add a comment,https://books.toscrape.com/media/cache/46/09/4609b4e20bb1d076693b2d24e8e90704.jpg,https://books.toscrape.com/catalogue/the-odyssey_77/index.html
The No. 1 Ladies' Detective Agency (No. 1 Ladies' Detective Agency #1),£57.70,Four de 5 estrelas,In stock (1 available),Mystery,https://books.toscrape.com/media/cache/62/8c/628c0151226402726149c98549671250.jpg,https://books.toscrape.com/catalogue/the-no-1-ladies-detective-agency-no-1-ladies-detective-agency-1_76/index.html
The Nicomachean Ethics,£36.34,One de 5 estrelas,In stock (1 available),Philosophy,https://books.toscrape.com/media/cache/16/f4/16f4518319f7dcadc23d020279f78545.jpg,https://books.toscrape.com/catalogue/the-nicomachean-ethics_75/index.html
The Name of the Wind (The Kingkiller Chronicle #1),£50.59,Three de 5 estrelas,In stock (1 available),Default,https://books.toscrape.com/media/cache/94/31/9431e2494b4b32721b037c6f6dce9a03.jpg,https://books.toscrape.com/catalogue/the-name-of-the-wind-the-kingkiller-chronicle-1_74/index.html
The Mirror & the Maze (The Wrath and the Dawn #1.5),£29.38,One de 5 estrelas,In stock (1 available),Fantasy,https://books.toscrape.com/media/cache/61/8a/618a23dc5a492a4aa8b15ba4bf80c781.jpg,https://books.toscrape.com/catalogue/the-mirror-the-maze-the-wrath-and-the-dawn-15_73/index.html
The Little Prince,£45.42,Two de 5 estrelas,In stock (1 available),Classics,https://books.toscrape.com/media/cache/c0/d6/c0d67625e62981155f5e1f553bda1a94.jpg,https://books.toscrape.com/catalogue/the-little-prince_72/index.html
The Light of the Fireflies,£54.43,One de 5 estrelas,In stock (1 available),Add a comment,https://books.toscrape.com/media/cache/94/23/9423f5e8b08195183f7ee002f3b48b33.jpg,https://books.toscrape.com/catalogue/the-light-of-the-fireflies_71/index.html
The Last Girl (The Dominion Trilogy #1),£36.26,Two de 5 estrelas,In stock (1 available),Science Fiction,https://books.toscrape.com/media/cache/2a/88/2a88181c495875c02f87c2e6010b046d.jpg,https://books.toscrape.com/catalogue/the-last-girl-the-dominion-trilogy-1_70/index.html
The Iliad,£16.16,One de 5 estrelas,In stock (1 available),Add a comment,https://books.toscrape.com/media/cache/9e/14/9e14dd99b3b2f07f5a43ee2e007c1c26.jpg,https://books.toscrape.com/catalogue/the-iliad_69/index.html
The Hook Up (Game On #1),£36.29,Five de 5 estrelas,In stock (1 available),New Adult,https://books.toscrape.com/media/cache/90/de/90de87ce300bcbbfcdb9ad77fc9a2e5f.jpg,https://books.toscrape.com/catalogue/the-hook-up-game-on-1_68/index.html
The Haters,£27.89,Five de 5 estrelas,In stock (1 available),Young Adult,https://books.toscrape.com/media/cache/4a/13/4a1370ebafcaf6ba5f5e1fe4a609b6d8.jpg,https://books.toscrape.com/catalogue/the-haters_67/index.html
The Girl You Lost,£12.29,Five de 5 estrelas,In stock (1 available),Mystery,https://books.toscrape.com/media/cache/28/15/2815974db428ea019fc84e08af23095b.jpg,https://books.toscrape.com/catalogue/the-girl-you-lost_66/index.html
The Girl In The Ice (DCI Erika Foster #1),£15.85,Three de 5 estrelas,In stock (1 available),Mystery,https://books.toscrape.com/media/cache/83/54/835421d17d99c89fd99d07e17806357b.jpg,https://books.toscrape.com/catalogue/the-girl-in-the-ice-dci-erika-foster-1_65/index.html
The End of the Jesus Era (An Investigation #1),£14.40,One de 5 estrelas,In stock (1 available),Nonfiction,https://books.toscrape.com/media/cache/fa/9d/fa9db3f9dfc5a859c091d1262a56a89f.jpg,https://books.toscrape.com/catalogue/the-end-of-the-jesus-era-an-investigation-1_64/index.html
The Edge of Reason (Bridget Jones #2),£19.18,Four de 5 estrelas,In stock (1 available),Womens Fiction,https://books.toscrape.com/media/cache/a1/4f/a14f3bc2743e3956cb10fddaaf62a1f9.jpg,https://books.toscrape.com/catalogue/the-edge-of-reason-bridget-jones-2_63/index.html
The Complete Maus (Maus #1-2),£10.64,Three de 5 estrelas,In stock (1 available),Sequential Art,https://books.toscrape.com/media/cache/e5/0f/e50f35f47d84efaa739eff59b3dd4f7c.jpg,https://books.toscrape.com/catalogue/the-complete-maus-maus-1-2_62/index.html
The Communist Manifesto,£14.76,Three de 5 estrelas,In stock (1 available),Add a comment,https://books.toscrape.com/media/cache/b5/c7/b5c74ed5e387f2c13324e294c4b6412c.jpg,https://books.toscrape.com/catalogue/the-communist-manifesto_61/index.html
The Bhagavad Gita,£57.49,Three de 5 estrelas,In stock (1 available),Religion,https://books.toscrape.com/media/cache/13/27/13270087ac5cba3e999166a64991187a.jpg,https://books.toscrape.com/catalogue/the-bhagavad-gita_60/index.html
The Bette Davis Club,£30.66,Three de 5 estrelas,In stock (1 available),Fiction,https://books.toscrape.com/media/cache/fb/6c/fb6c914f1da870442031095c85f4cf80.jpg,https://books.toscrape.com/catalogue/the-bette-davis-club_59/index.html
The Art of Not Breathing,£40.83,Four de 5 estrelas,In stock (1 available),Young Adult,https://books.toscrape.com/media/cache/0b/9f/0b9f43b6b5cf8053dd2c68ecafe70b8a.jpg,https://books.toscrape.com/catalogue/the-art-of-not-breathing_58/index.html
Taking Shots (Assassins #1),£18.88,Two de 5 estrelas,In stock (1 available),Default,https://books.toscrape.com/media/cache/72/d7/72d7f51393409b2d130845e6ade7522b.jpg,https://books.toscrape.com/catalogue/taking-shots-assassins-1_57/index.html
Starlark,£25.83,Three de 5 estrelas,In stock (1 available),Historical Fiction,https://books.toscrape.com/media/cache/76/e2/76e2881d47f2da9283e52d3c57eef532.jpg,https://books.toscrape.com/catalogue/starlark_56/index.html
"Skip Beat!, Vol. 01 (Skip Beat! #1)",£42.12,Three de 5 estrelas,In stock (1 available),Sequential Art,https://books.toscrape.com/media/cache/03/0a/030af2f71cc40b03f7d79a0929ac9c18.jpg,https://books.toscrape.com/catalogue/skip-beat-vol-01-skip-beat-1_55/index.html
Sister Sable (The Mad Queen #1),£13.33,Three de 5 estrelas,In stock (1 available),Fantasy,https://books.toscrape.com/media/cache/26/47/2647baddb86f91b6f7ea2fb8052edd62.jpg,https://books.toscrape.com/catalogue/sister-sable-the-mad-queen-1_54/index.html
Shatter Me (Shatter Me #1),£42.40,One de 5 estrelas,In stock (1 available),Default,https://books.toscrape.com/media/cache/37/40/37407ed591f1a8e5433fc6b9128d5d10.jpg,https://books.toscrape.com/catalogue/shatter-me-shatter-me-1_53/index.html
Shameless,£58.35,Three de 5 estrelas,In stock (1 available),New Adult,https://books.toscrape.com/media/cache/e2/52/e252988534e955a047c562376b8b95c0.jpg,https://books.toscrape.com/catalogue/shameless_52/index.html
Shadow Rites (Jane Yellowrock #10),£21.72,Four de 5 estrelas,In stock (1 available),Fantasy,https://books.toscrape.com/media/cache/b8/35/b83561ef09d202d3c871649feed4b66d.jpg,https://books.toscrape.com/catalogue/shadow-rites-jane-yellowrock-10_51/index.html
Settling the Score (The Summer Games #1),£44.91,Two de 5 estrelas,In stock (1 available),Sports and Games,https://books.toscrape.com/media/cache/95/c4/95c41c1765b517d6240bd674a02676b1.jpg,https://books.toscrape.com/catalogue/settling-the-score-the-summer-games-1_50/index.html
Sense and Sensibility,£37.46,One de 5 estrelas,In stock (1 available),Classics,https://books.toscrape.com/media/cache/a8/57/a857deea83c7d4c66e2920e1cf5d8fe0.jpg,https://books.toscrape.com/catalogue/sense-and-sensibility_49/index.html
"Saga, Volume 1 (Saga (Collected Editions) #1)",£28.48,One de 5 estrelas,In stock (1 available),Sequential Art,https://books.toscrape.com/media/cache/86/01/860132d9f65dd9df2143fb9071a40115.jpg,https://books.toscrape.com/catalogue/saga-volume-1-saga-collected-editions-1_48/index.html
"Rhythm, Chord & Malykhin",£28.34,Two de 5 estrelas,In stock (1 available),Romance,https://books.toscrape.com/media/cache/1e/c9/1ec952e4d14d37dc7b6d74fa07f1ea37.jpg,https://books.toscrape.com/catalogue/rhythm-chord-malykhin_47/index.html
"Rat Queens, Vol. 1: Sass & Sorcery (Rat Queens (Collected Editions) #1-5)",£46.96,Five de 5 estrelas,In stock (1 available),Sequential Art,https://books.toscrape.com/media/cache/70/da/70daa09e4ddebe1d60f50720c0b49976.jpg,https://books.toscrape.com/catalogue/rat-queens-vol-1-sass-sorcery-rat-queens-collected-editions-1-5_46/index.html
Paradise Lost (Paradise #1),£24.96,One de 5 estrelas,In stock (1 available),Default,https://books.toscrape.com/media/cache/56/36/5636eec07534db6e8bc55ed562bad042.jpg,https://books.toscrape.com/catalogue/paradise-lost-paradise-1_45/index.html
"Paper Girls, Vol. 1 (Paper Girls #1-5)",£21.71,Four de 5 estrelas,In stock (1 available),Sequential Art,https://books.toscrape.com/media/cache/87/b3/87b3b5ff42301d1c7eeb0c81055f1633.jpg,https://books.toscrape.com/catalogue/paper-girls-vol-1-paper-girls-1-5_44/index.html
"Ouran High School Host Club, Vol. 1 (Ouran High School Host Club #1)",£29.87,Three de 5 estrelas,In stock (1 available),Sequential Art,https://books.toscrape.com/media/cache/27/33/27334267037a79caed4d7b0092d59fb5.jpg,https://books.toscrape.com/catalogue/ouran-high-school-host-club-vol-1-ouran-high-school-host-club-1_43/index.html
Origins (Alphas 0.5),£28.99,One de 5 estrelas,In stock (1 available),Fantasy,https://books.toscrape.com/media/cache/ad/78/ad789235c675d02b730b57a166d910b5.jpg,https://books.toscrape.com/catalogue/origins-alphas-05_42/index.html
One Second (Seven #7),£52.94,Two de 5 estrelas,In stock (1 available),Fantasy,https://books.toscrape.com/media/cache/70/ad/70ad2de442bc3ffe36660ccabfe46148.jpg,https://books.toscrape.com/catalogue/one-second-seven-7_41/index.html
On the Road (Duluoz Legend),£32.36,Three de 5 estrelas,In stock (1 available),Default,https://books.toscrape.com/media/cache/7f/9b/7f9bc0563de554998e2d93b7edec4921.jpg,https://books.toscrape.com/catalogue/on-the-road-duluoz-legend_40/index.html
Old Records Never Die: One Man's Quest for His Vinyl and His Past,£55.66,Two de 5 estrelas,In stock (1 available),Music,https://books.toscrape.com/media/cache/aa/55/aa55bbf7037a0e19ae69485adcc11903.jpg,https://books.toscrape.com/catalogue/old-records-never-die-one-mans-quest-for-his-vinyl-and-his-past_39/index.html
Off Sides (Off #1),£39.45,Five de 5 estrelas,In stock (1 available),New Adult,https://books.toscrape.com/media/cache/4a/58/4a58f6feb21b7194911eddb020766583.jpg,https://books.toscrape.com/catalogue/off-sides-off-1_38/index.html
Of Mice and Men,£47.11,Two de 5 estrelas,In stock (1 available),Classics,https://books.toscrape.com/media/cache/a0/bb/a0bb0881c8ee6f5866804cf0a437853f.jpg,https://books.toscrape.com/catalogue/of-mice-and-men_37/index.html
Myriad (Prentor #1),£58.75,Four de 5 estrelas,In stock (1 available),Fantasy,https://books.toscrape.com/media/cache/48/7d/487d4be44c60cac7f0085242c4512653.jpg,https://books.toscrape.com/catalogue/myriad-prentor-1_36/index.html
My Perfect Mistake (Over the Top #1),£38.92,Two de 5 estrelas,In stock (1 available),Romance,https://books.toscrape.com/media/cache/2e/fa/2efa13faabc899f61c2a181ab0de7ef8.jpg,https://books.toscrape.com/catalogue/my-perfect-mistake-over-the-top-1_35/index.html
"Ms. Marvel, Vol. 1: No Normal (Ms. Marvel (2014-2015) #1)",£39.39,Four de 5 estrelas,In stock (1 available),Sequential Art,https://books.toscrape.com/media/cache/99/f5/99f511d2d38ef356701341d405a1cca2.jpg,https://books.toscrape.com/catalogue/ms-marvel-vol-1-no-normal-ms-marvel-2014-2015-1_34/index.html
Meditations,£25.89,Two de 5 estrelas,In stock (1 available),Philosophy,https://books.toscrape.com/media/cache/90/f7/90f79652caecac36bc97bf7b769c8fc4.jpg,https://books.toscrape.com/catalogue/meditations_33/index.html
Matilda,£28.34,One de 5 estrelas,In stock (1 available),Childrens,https://books.toscrape.com/media/cache/3c/db/3cdb7121cf09e7c5e3436cfff9834a67.jpg,https://books.toscrape.com/catalogue/matilda_32/index.html
Lost Among the Living,£27.70,Four de 5 estrelas,In stock (1 available),Historical Fiction,https://books.toscrape.com/media/cache/5f/03/5f0345cd81aaad65bb9f6a34ec0f6b9b.jpg,https://books.toscrape.com/catalogue/lost-among-the-living_31/index.html
Lord of the Flies,£24.89,Three de 5 estrelas,In stock (1 available),Add a comment,https://books.toscrape.com/media/cache/20/fd/20fd23f982b45a59f6c1a31e6804e735.jpg,https://books.toscrape.com/catalogue/lord-of-the-flies_30/index.html
Listen to Me (Fusion #1),£58.99,Three de 5 estrelas,In stock (1 available),Romance,https://books.toscrape.com/media/cache/98/85/9885b87053dcd05803ef58e9817e935a.jpg,https://books.toscrape.com/catalogue/listen-to-me-fusion-1_29/index.html
Kitchens of the Great Midwest,£57.20,Five de 5 estrelas,In stock (1 available),Fiction,https://books.toscrape.com/media/cache/ed/be/edbe83ef3ebf5c22b9ebc139d3232947.jpg,https://books.toscrape.com/catalogue/kitchens-of-the-great-midwest_28/index.html
Jane Eyre,£38.43,Five de 5 estrelas,In stock (1 available),Default,https://books.toscrape.com/media/cache/72/9f/729f5f6a75746782c336537730256f66.jpg,https://books.toscrape.com/catalogue/jane-eyre_27/index.html
Imperfect Harmony,£34.74,Four de 5 estrelas,In stock (1 available),Romance,https://books.toscrape.com/media/cache/f1/49/f1498baf6cb055e0a9188d5e57c5f686.jpg,https://books.toscrape.com/catalogue/imperfect-harmony_26/index.html
Icing (Aces Hockey #2),£40.44,Four de 5 estrelas,In stock (1 available),Sports and Games,https://books.toscrape.com/media/cache/bf/31/bf31c4b40f6b2622330155fb9113a3bb.jpg,https://books.toscrape.com/catalogue/icing-aces-hockey-2_25/index.html
"Hawkeye, Vol. 1: My Life as a Weapon (Hawkeye #1)",£45.24,Three de 5 estrelas,In stock (1 available),Sequential Art,https://books.toscrape.com/media/cache/66/97/6697a03eedbac77c2e957788e48b70a8.jpg,https://books.toscrape.com/catalogue/hawkeye-vol-1-my-life-as-a-weapon-hawkeye-1_24/index.html
Having the Barbarian's Baby (Ice Planet Barbarians #7.5),£34.96,Four de 5 estrelas,In stock (1 available),Science Fiction,https://books.toscrape.com/media/cache/13/8a/138a09170e0431cce98921b857a6eeb5.jpg,https://books.toscrape.com/catalogue/having-the-barbarians-baby-ice-planet-barbarians-75_23/index.html
"Giant Days, Vol. 1 (Giant Days #1-4)",£56.76,Four de 5 estrelas,In stock (1 available),Sequential Art,https://books.toscrape.com/media/cache/eb/20/eb2063bd8d636cb8200c4b2c7cb6c773.jpg,https://books.toscrape.com/catalogue/giant-days-vol-1-giant-days-1-4_22/index.html
"Fruits Basket, Vol. 1 (Fruits Basket #1)",£40.28,Five de 5 estrelas,In stock (1 available),Sequential Art,https://books.toscrape.com/media/cache/03/c5/03c51e2b5bf51a3f55deecbf8c9e8515.jpg,https://books.toscrape.com/catalogue/fruits-basket-vol-1-fruits-basket-1_21/index.html
Frankenstein,£38.00,Two de 5 estrelas,In stock (1 available),Default,https://books.toscrape.com/media/cache/f7/22/f722c24607ddc8013476ca8e84639ba7.jpg,https://books.toscrape.com/catalogue/frankenstein_20/index.html
Forever Rockers (The Rocker #12),£28.80,Three de 5 estrelas,In stock (1 available),Music,https://books.toscrape.com/media/cache/a2/fc/a2fc91793502f5c10b5826ad606de435.jpg,https://books.toscrape.com/catalogue/forever-rockers-the-rocker-12_19/index.html
Fighting Fate (Fighting #6),£39.24,Three de 5 estrelas,In stock (1 available),Romance,https://books.toscrape.com/media/cache/ba/a6/baa64eeda5e10952da4610f8efc1be76.jpg,https://books.toscrape.com/catalogue/fighting-fate-fighting-6_18/index.html
Emma,£32.93,Two de 5 estrelas,In stock (1 available),Classics,https://books.toscrape.com/media/cache/ae/98/ae98d08a6f427491dd8eda6b51af41fe.jpg,https://books.toscrape.com/catalogue/emma_17/index.html
"Eat, Pray, Love",£51.32,Three de 5 estrelas,In stock (1 available),Nonfiction,https://books.toscrape.com/media/cache/5b/82/5b827f00893b7119360e8a67d939e0b5.jpg,https://books.toscrape.com/catalogue/eat-pray-love_16/index.html
Deep Under (Walker Security #1),£47.09,Five de 5 estrelas,In stock (1 available),Romance,https://books.toscrape.com/media/cache/b6/bd/b6bd7cd6500f96e717c147deb8d89af2.jpg,https://books.toscrape.com/catalogue/deep-under-walker-security-1_15/index.html
Choosing Our Religion: The Spiritual Lives of America's Nones,£28.42,Four de 5 estrelas,In stock (1 available),Religion,https://books.toscrape.com/media/cache/e9/8a/e98a7adb82052fb13418a43291b8f0d4.jpg,https://books.toscrape.com/catalogue/choosing-our-religion-the-spiritual-lives-of-americas-nones_14/index.html
Charlie and the Chocolate Factory (Charlie Bucket #1),£22.85,Three de 5 estrelas,In stock (1 available),Childrens,https://books.toscrape.com/media/cache/96/df/96dfbe6533f9705d2cdccc16310910ee.jpg,https://books.toscrape.com/catalogue/charlie-and-the-chocolate-factory-charlie-bucket-1_13/index.html
Charity's Cross (Charles Towne Belles #4),£41.24,One de 5 estrelas,In stock (1 available),Romance,https://books.toscrape.com/media/cache/b6/42/b642b7415804929612c29d87656edea1.jpg,https://books.toscrape.com/catalogue/charitys-cross-charles-towne-belles-4_12/index.html
Bright Lines,£39.07,Five de 5 estrelas,In stock (1 available),Fiction,https://books.toscrape.com/media/cache/26/4f/264f79395041ac4b88038030da0433cd.jpg,https://books.toscrape.com/catalogue/bright-lines_11/index.html
Bridget Jones's Diary (Bridget Jones #1),£29.82,One de 5 estrelas,In stock (1 available),Womens Fiction,https://books.toscrape.com/media/cache/67/2f/672f2e3753cfc59c5843d23c88784326.jpg,https://books.toscrape.com/catalogue/bridget-joness-diary-bridget-jones-1_10/index.html
Bounty (Colorado Mountain #7),£37.26,Four de 5 estrelas,In stock (1 available),Romance,https://books.toscrape.com/media/cache/7d/18/7d18f04705f25aa7659b2aa6153c1a4f.jpg,https://books.toscrape.com/catalogue/bounty-colorado-mountain-7_9/index.html
Blood Defense (Samantha Brinkman #1),£20.30,Three de 5 estrelas,In stock (1 available),Mystery,https://books.toscrape.com/media/cache/ea/12/ea12c82131832c5d772fdbd3cb56ced7.jpg,https://books.toscrape.com/catalogue/blood-defense-samantha-brinkman-1_8/index.html
